,tweets,len,ID,Date,Source,Likes,RTs
130,Utkala Dibasa greetings to my sisters and brothers of Odisha. https://t.co/3KAOO0eHIf,85,1.11255E+18,01-04-19 3:14,Twitter for iPhone,9385,2761
131,సికింద్రాబాద్... భారత్‌ను మరింత సంపన్నమైన దేశంగా తీర్చిదిద్దడంలో కష్టపడి పనిచేసే ప్రజలతో అనుబంధాన్ని కలిగి ఉంది. అ… https://t.co/D4KmJk48oD,139,1.11255E+18,01-04-19 3:11,Twitter for iPhone,7613,1969
132,ఈరోజు నేను రాజమండ్రిలో ఒక ర్యాలీలో మాట్లాడుతున్నాను. ఇది ఆంధ్రప్రదేశ్‌లో నా రెండవ పర్యటన. తెలుగుదేశం పార్టీ ఓడిపో… https://t.co/ygV6FBQEGE,138,1.11255E+18,01-04-19 3:09,Twitter for iPhone,8938,2263
133,"केंद्र आणि राज्य सरकारने जी लोकाभिमुख कामे केली, त्यातून महाराष्ट्रातील जनता पुन्हा एकदा भाजपा-शिवसेना-रिपाई(अा) म… https://t.co/xLeIdfYLYY",139,1.11255E+18,01-04-19 3:07,Twitter for iPhone,30186,5163
134,"महाराष्ट्रातील माझ्या प्रिय बंधू आणि भगिनींना नमस्कार!

आज मी महाराष्ट्राला भेट देणार आहे. महात्मा गांधीजी यांच्या… https://t.co/PftzIwnrNF",139,1.11255E+18,01-04-19 3:07,Twitter for iPhone,38980,6754
135,"आगरा के राजेश वाल्मीकि जी को मेरा नमन!

बड़े जोश से उन्होंने पूछा कि कांग्रेस के झूठ का सामना कैसे करें?

जानिए मैं… https://t.co/7Hw34FBIrg",140,1.11239E+18,31-03-19 16:35,Twitter Media Studio,25108,7229
136,"The conduct of our Opposition has angered India. 

Their repeated questioning of our forces, mocking our scientists… https://t.co/sNk8DmbLOV",140,1.11239E+18,31-03-19 16:35,Twitter Media Studio,14021,4575
137,"आज भारत का हर युवा चाहता है कि देश विकसित बने और उनको यह भी विश्वास है कि देश में एक ऐसी सरकार है, जो इस सपने को पू… https://t.co/IzemfR8ZVL",140,1.11239E+18,31-03-19 16:34,Twitter Media Studio,17970,4780
138,"Your vote in 2014:

Brought fear among the corrupt. 

Brought accountability among those who looted.

Ensured those… https://t.co/Ka3DFoWA9z",140,1.11239E+18,31-03-19 16:34,Twitter Media Studio,33934,9564
139,"चौकीदार ना कोई व्यवस्था है, ना यह किसी यूनिफॉर्म तक सीमित है।

चौकीदार एक स्पिरिट है, एक भावना है। 

When we say we… https://t.co/qqxTeehTGS",140,1.11239E+18,31-03-19 16:33,Twitter Media Studio,26772,7552
140,"India came together and said in one voice- #MainBhiChowkidar.

A big thank you to all those who took part in the pr… https://t.co/RK8bz4U1lT",140,1.11239E+18,31-03-19 16:33,Twitter Web Client,17571,4921
141,"We are all Chowkidars, committed to a strong &amp; prosperous India. Watch the #MainBhiChowkidar programme. https://t.co/XAMy76Uph4",131,1.11232E+18,31-03-19 11:38,Periscope,32804,11089
142,"Addressing the Rashtriya Sammelan of the newly started channel, @TV9Bharatvarsh. Watch. https://t.co/NgeKthEWDg",111,1.11222E+18,31-03-19 5:16,Periscope,17490,5520
143,"There are lakhs of Chowkidars in every part of India. 

Here is where you can join a #MainBhiChowkidar programme ne… https://t.co/gMJkRvxsgM",140,1.11219E+18,31-03-19 3:11,Twitter for iPhone,28993,7831
144,"Am sure the community of vibrant professionals, especially youngsters will enliven the #MainBhiChowkidar programme… https://t.co/Xtr74BZJXO",139,1.11219E+18,31-03-19 3:11,Twitter for iPhone,34553,7666
145,"The day we were most looking forward to is here!

At 5 PM, lakhs of Chowkidars from different parts of India will i… https://t.co/y9ZJCITePj",140,1.11219E+18,31-03-19 3:09,Twitter for iPhone,19288,5854
146,"A gratifying day in the Northeast.

This is a region Congress ignored for decades. They also mock the culture of th… https://t.co/ioodtRxxUo",140,1.11204E+18,30-03-19 16:59,Twitter Media Studio,28748,7387
147,"I asked the people of Assam:

Will those who are opposed to India ever work for Assam?

Will those who are neck dee… https://t.co/WvtyZNuuZ5",140,1.11204E+18,30-03-19 16:57,Twitter Media Studio,18576,4827
148,"Even the large ground in Gohpur was too small to accommodate the number of people who joined us at the rally.

Than… https://t.co/qAIW3A9flf",140,1.11204E+18,30-03-19 16:56,Twitter Web Client,16986,4319
149,"चायवालों का दर्द ये चायवाला ही समझ सकता है।

यही वजह है कि हमने चाय की खेती करने वाले और चाय उद्योग से जुड़े लोगों… https://t.co/8l7peghWVN",139,1.11199E+18,30-03-19 13:58,Twitter Media Studio,27237,6525
150,"भारत को दमदार सरकार चाहिए, दागदार सरकार नहीं।

निर्णायक सरकार चाहिए, ना कि सिर्फ नारे लगाने वाली, झूठे वादे करने वा… https://t.co/MtFL1O99h2",140,1.11199E+18,30-03-19 13:54,Twitter Media Studio,40877,9728
151,"Moran has overwhelmed me with the record affection. 

At the @BJP4Assam rally, talked at length about NDA Governmen… https://t.co/lJ6YZXrv0a",140,1.11199E+18,30-03-19 13:50,Twitter Web Client,11242,3119
152,"The strongest ally of Congress is corruption. 

Wherever there’s Congress, a scam isn’t far behind. 

There is no p… https://t.co/F24a8kW0YJ",140,1.11195E+18,30-03-19 11:34,Twitter Media Studio,19389,5734
153,"Totally disconnected from people, Congress failed to improve connectivity in Arunachal Pradesh. 

The NDA Governmen… https://t.co/cnZX4yCp7c",140,1.11195E+18,30-03-19 11:33,Twitter Media Studio,11593,3412
154,"In neglecting aspirations of the Northeast, no party can match Congress’ ‘impeccable’ track record.

They left vill… https://t.co/NTYy0aWu96",140,1.11195E+18,30-03-19 11:31,Twitter Media Studio,10142,3149
155,Arunachal Pradesh represents the best of India’s culture and traditions. The people of this land are known for thei… https://t.co/T35ETAVrrF,140,1.11195E+18,30-03-19 11:30,Twitter Web Client,12499,3525
156,Come here to Gohpur and see how much affection people have for BJP! Addressing a huge public meeting. https://t.co/lYb0bQI7GF,125,1.11193E+18,30-03-19 9:45,Periscope,16432,4687
157,हृदय की गहराइयों से इस गीत के रूप में निकला आपका स्नेह और आशीर्वाद मेरे लिए प्रेरणास्रोत है। https://t.co/hzLvOK7dpz,116,1.11192E+18,30-03-19 9:04,Twitter for iPhone,50011,13520
158,Euphoric atmosphere in Moran. Assam’s support for BJP remains strong. Watch. https://t.co/ATOLIdVNHK,100,1.1119E+18,30-03-19 7:54,Periscope,17793,4830
159,Immense support for BJP in Arunachal Pradesh. Watch my speech at Aalo. https://t.co/7rvmSVbeyh,94,1.11187E+18,30-03-19 5:59,Periscope,18208,5027
160,অসমৰ ভাতৃ-ভগ্নী সকলক লগ পোৱাৰ বাবে উদগ্ৰীৱ হৈ আছো। আজি মৰাণ আৰু গহপুৰত দুখন গণসমাৱেশত সম্বোধন কৰিম। ৰাজ্যখনৰ যুৱ স… https://t.co/XjNVbWokKO,139,1.11183E+18,30-03-19 3:00,Twitter for iPhone,13326,3008
161,"In case you missed it, sharing highlights from yesterday’s campaign in Odisha, Telangana and Andhra Pradesh. https://t.co/I02r5a7kNx",132,1.11181E+18,30-03-19 1:42,Twitter Media Studio,25280,7249
162,"Would be addressing a rally in Aalo, Arunachal Pradesh today. Over the last few years, the @BJP4Arunachal Governmen… https://t.co/rnN7Yv1zHG",140,1.1118E+18,30-03-19 1:38,Twitter for Android,11792,2991
163,महान स्वतंत्रता सेनानी श्यामजी कृष्ण वर्मा की पुण्यतिथि पर उन्हें विनम्र श्रद्धांजलि। उन्होंने अपना संपूर्ण जीवन आ… https://t.co/bmt9eHBpil,139,1.1118E+18,30-03-19 1:35,Twitter for Android,21987,4191
164,राजस्थान दिवस पर प्रदेश के सभी भाइयों और बहनों को मेरी हार्दिक शुभकामनाएं।,74,1.1118E+18,30-03-19 1:33,Twitter for Android,59555,9143
165,"Sharing pictures from Kurnool. 

On 11th April, Andhra Pradesh will vote with two motives:

Sunrise of the state.… https://t.co/gU03PKHSR2",138,1.11167E+18,29-03-19 16:27,Twitter Web Client,15632,4057
166,"Scared of accountability and sure of a certain defeat, U-Turn Babu has closed ranks with those on bail. https://t.co/m4ljCa5kAp",127,1.11167E+18,29-03-19 16:25,Twitter Media Studio,13563,3915
167,"Dear citizens of Andhra Pradesh,

Strengthened by your blessings, your Chowkidar has been able to do a lot for the… https://t.co/j1WmEBQeKL",139,1.11167E+18,29-03-19 16:24,Twitter Media Studio,17638,4521
168,"Do you know which party is the best friend of TRS?

With friends like those, can public interest ever be served? https://t.co/BwcWFpxFED",136,1.11166E+18,29-03-19 16:16,Twitter Media Studio,15257,4024
169,"Sought support for BJP at the rally in Mahbubnagar. 

The haste with which the Telangana Assembly was dissolved is… https://t.co/LzLh2KSinw",139,1.11166E+18,29-03-19 16:15,Twitter Media Studio,18465,4961
170,RT @republic: #ModiSpeaksToBharat | They see statesmanship in Pakistan PM's statements and they doubt their own PM. The people should recog…,140,1.11161E+18,29-03-19 12:47,Twitter Web Client,0,2594
171,RT @republic: #ModiSpeaksToBharat | People have seen 30 years of instability and they want stability now: PM Narendra Modi on @Republic_Bha…,140,1.11161E+18,29-03-19 12:46,Twitter Web Client,0,1896
172,"RT @republic: #ModiSpeaksToBharat | People have given me a job, I have no right to live for myself. I will live for the country, for howeve…",140,1.11161E+18,29-03-19 12:44,Twitter Web Client,0,3083
173,"RT @republic: #ModiSpeaksToBharat | When I talk about development, the Opposition goes to another topic. This is a government that works 24…",140,1.11161E+18,29-03-19 12:44,Twitter Web Client,0,1747
174,RT @republic: #ModiSpeaksToBharat | Previous governments used defence deals as their ATMs. They could not imagine that deals can be done wi…,140,1.11161E+18,29-03-19 12:42,Twitter Web Client,0,2017
175,"RT @Republic_Bharat: #ModiSpeaksToBharat | मोदी की सीधी बात- 2019 में मेरे खिलाफ कोई नहीं

देखें- EXCLUSIVE इंटरव्यू रिपब्लिक भारत पर | अर्…",140,1.11161E+18,29-03-19 12:41,Twitter Web Client,0,1790
176,"RT @Republic_Bharat: #ModiSpeaksToBharat | मेरा मानना है कि देश सहमति पर चलता है : नरेंद्र मोदी, प्रधानमंत्री

EXCLUSIVE इंटरव्यू रिपब्लिक…",139,1.11161E+18,29-03-19 12:40,Twitter Web Client,0,2012
177,"RT @Republic_Bharat: #ModiSpeaksToBharat | मेरी देशभक्ति पर कोई सवाल नहीं कर सकता। जनता ने विपक्ष के मुंह पर ताला लगाया : नरेंद्र मोदी, प्र…",140,1.11161E+18,29-03-19 12:39,Twitter Web Client,0,1792
178,"RT @Republic_Bharat: #ModiSpeaksToBharat | A-SAT पर कांग्रेस में प्राथमिक ज्ञान का अभाव, A-SAT टेस्ट से पहले लंबी ग्लोबल प्लानिंग : नरेंद्र…",140,1.11161E+18,29-03-19 12:38,Twitter Web Client,0,1779
179,"Guided by petty politics, the Odisha Government refuses to allow the people of the state to avail benefits of NDA G… https://t.co/ETew4yPBoe",140,1.11161E+18,29-03-19 12:35,Twitter Media Studio,13764,4111
180,Andhra Pradesh is tired of TDP misrule. AP wants change. AP wants BJP. Speaking in Kurnool. https://t.co/KtdiHNfb0B,115,1.11159E+18,29-03-19 11:14,Periscope,20419,5342
181,Hello Mahbubnagar! Speaking about BJP’s development agenda at the rally here. Watch. https://t.co/nSzbpFQcuc,108,1.11156E+18,29-03-19 9:20,Periscope,15928,4468
182,"ଏନଡିଏ ସରକାର ର ଆୟୁଷ୍ମାନ ଭାରତ ବିଶ୍ଵର ସବୁଠାରୁ ବଡ ସ୍ଵାସ୍ଥ୍ୟସେବା ଯୋଜନା । 

ମାତ୍ର ଓଡିଶାର ଜନ ସାଧାରଣ ଉତ୍ତମ ସ୍ଵାସ୍ଥ୍ୟସେବା ପା… https://t.co/imwwts4rhL",140,1.11156E+18,29-03-19 9:20,Twitter Media Studio,13216,3262
